Trajectories
100
,,Group 3 S:LFHD,,,Group 3 S:RFHD,,,Group 3 S:LBHD,,,Group 3 S:RBHD,,,Group 3 S:C7,,,Group 3 S:T10,,,Group 3 S:CLAV,,,Group 3 S:STRN,,,Group 3 S:RBAK,,,Group 3 S:LSHO,,,Group 3 S:LUPA,,,Group 3 S:LELB,,,Group 3 S:LFRM,,,Group 3 S:LWRA,,,Group 3 S:LWRB,,,Group 3 S:LFIN,,,Group 3 S:RSHO,,,Group 3 S:RUPA,,,Group 3 S:RELB,,,Group 3 S:RFRM,,,Group 3 S:RWRA,,,Group 3 S:RWRB,,,Group 3 S:RFIN,,,Group 3 S:LASI,,,Group 3 S:RASI,,,Group 3 S:LPSI,,,Group 3 S:RPSI,,,Group 3 S:LTHI,,,Group 3 S:LKNE,,,Group 3 S:LTIB,,,Group 3 S:LANK,,,Group 3 S:LHEE,,,Group 3 S:LTOE,,,Group 3 S:RTHI,,,Group 3 S:RKNE,,,Group 3 S:RTIB,,,Group 3 S:RANK,,,Group 3 S:RHEE,,,Group 3 S:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
256,0,141.923325,180.026489,1567.853882,153.549545,315.798126,1551.301880,313.957123,187.206619,1484.527832,319.518799,278.184296,1483.938477,309.313232,240.037476,1369.345337,352.211487,231.651230,1153.678345,159.905655,230.877960,1313.889404,64.366135,230.740356,1148.035645,341.201477,311.970886,1289.011230,203.083023,69.609909,1348.694824,226.923782,-0.630027,1200.920532,226.050217,-10.778751,1034.038574,116.776489,5.706166,903.964722,105.614960,39.649940,824.613281,114.024910,-21.998981,819.395874,70.859978,24.537947,736.567261,212.974579,396.071381,1338.678711,271.683075,478.382263,1115.954346,255.465393,492.723297,1039.682007,150.431778,483.691467,920.551392,124.884033,461.523651,829.770081,145.455383,525.653259,825.649353,85.032791,486.358795,736.408813,133.162659,126.993027,920.025208,137.041550,373.442200,912.748718,351.663300,174.454468,1002.618408,354.757629,290.678436,1007.199158,234.687881,43.730797,723.494873,302.784790,100.064369,445.943848,305.205811,71.333885,297.789215,293.935608,78.170158,77.061172,348.013763,116.358482,31.002893,135.040955,99.018082,38.883316,245.384781,456.699188,664.994446,291.025299,424.278900,459.814758,315.614258,440.456055,320.483185,311.460754,432.790222,71.512604,356.454254,394.907593,29.656414,143.260483,428.818939,38.310574
257,0,141.392075,180.114349,1567.731689,153.120514,315.904114,1551.207886,313.887360,187.469391,1484.953613,319.209503,278.175903,1484.323975,308.892914,240.359894,1369.530273,352.345764,231.824677,1154.021362,159.843140,230.856842,1313.863892,64.483444,230.512680,1147.892822,341.105194,312.032135,1289.283325,203.043350,69.331444,1348.975708,231.616013,-6.977520,1203.270508,226.265747,-11.263828,1034.231323,116.455795,5.709114,904.490479,105.000496,40.047264,825.383362,113.152153,-21.917690,819.998413,69.795448,25.059027,737.473389,212.715897,396.086914,1338.748291,271.771637,478.692505,1116.142944,255.436264,492.958313,1039.854492,150.277237,483.904785,920.846802,124.448006,461.735474,829.938049,145.049255,525.802002,825.902527,84.374062,486.204376,736.976257,133.698349,126.903725,920.159912,137.633820,373.442871,913.306519,352.056061,174.481354,1002.696167,355.170807,290.856506,1007.352844,234.859695,43.660744,723.476379,302.232056,100.138832,445.800659,303.842041,71.267540,297.186554,293.931213,78.422760,77.258110,347.975830,116.442696,31.048506,135.077576,99.197578,38.928680,245.643555,456.774933,665.066284,290.732788,423.863403,459.368683,315.746429,440.512421,320.736115,311.462799,432.829254,71.515945,356.470093,394.942444,29.675098,143.293152,428.840607,38.410046
258,0,140.939209,180.170761,1567.668091,152.649399,315.981415,1551.135742,313.409637,187.278152,1485.333374,318.864899,278.159882,1484.704834,308.679260,240.529434,1369.799316,352.519104,231.991486,1154.359619,159.656418,230.861053,1313.776367,64.661484,230.532303,1147.358032,340.930298,312.130615,1289.613892,203.056046,69.644371,1348.734741,231.651123,-7.097115,1203.490845,226.422272,-11.682756,1034.407593,115.958321,5.618054,905.158020,104.135239,40.348553,826.035828,112.319817,-21.882715,820.488525,68.478477,25.627731,738.455811,212.439224,396.134796,1338.853638,271.299622,478.560211,1116.201660,255.380066,493.213440,1040.050659,150.003296,484.068970,921.214722,123.920410,461.909637,830.581726,144.561630,525.746460,826.291199,83.367371,486.029053,737.612732,134.360519,126.962585,920.022339,138.220810,373.216797,913.281677,352.646698,174.576782,1002.885193,355.536865,290.995575,1007.472900,235.321060,43.096138,723.477234,302.275604,97.903519,446.795380,303.402832,71.540565,297.407349,293.573242,78.298149,77.029510,347.878387,116.509247,31.077583,134.756012,99.427628,39.210815,245.839432,456.793213,664.546875,290.980103,424.236359,459.789459,315.275787,440.274414,320.502594,311.462921,432.849731,71.520897,356.467773,394.968903,29.670689,143.263901,428.813232,38.446564
259,0,140.255569,180.371323,1567.447144,152.052414,315.987274,1551.051392,313.009674,187.199585,1485.798218,318.421173,278.197113,1485.129028,308.466919,240.243179,1370.108521,352.613464,232.087891,1154.790405,159.468704,230.880371,1313.841797,64.760735,230.430710,1147.120728,340.699799,312.179291,1289.929443,202.878525,69.677277,1348.852173,231.702240,-7.168188,1203.702515,226.303696,-11.465930,1034.382690,115.435036,5.546097,906.037476,102.770348,39.899734,826.856750,111.041214,-21.535826,821.217407,66.845871,26.172413,739.454895,212.090210,396.190643,1339.010132,271.411346,478.931366,1116.489380,255.349518,493.618896,1040.310913,149.470047,484.315552,921.743591,123.206520,461.938721,831.294556,143.795349,525.781677,826.680786,82.166077,485.732788,738.151794,135.160156,126.935631,919.988159,138.597046,372.684235,912.820557,353.337952,174.707413,1003.068298,356.134125,291.219238,1007.739075,235.622345,42.753204,723.535889,301.491821,98.074043,446.534790,302.386810,72.197327,297.209747,293.494354,78.633247,77.247414,347.811798,116.578110,31.172796,134.685471,99.424850,39.157558,246.062286,456.918549,664.543884,290.746704,424.192596,459.722260,314.747589,439.942505,320.295532,311.410919,432.985779,71.558525,356.462341,394.988647,29.632973,143.284180,428.754974,38.435966
260,0,139.451477,180.484604,1567.516724,151.416153,316.111755,1551.078491,312.489685,187.229019,1486.220703,317.887421,278.305054,1485.534790,308.299530,240.245163,1370.664063,352.738190,232.299255,1155.282227,159.192551,230.876480,1313.787476,64.995872,230.670120,1146.688232,340.411072,312.317963,1290.389404,202.599304,69.628639,1348.932861,231.764709,-7.319659,1203.953735,226.601639,-12.253414,1034.632935,114.747231,5.446922,906.986755,101.979263,40.096722,828.134338,109.490898,-21.706326,822.239197,65.105942,26.703083,740.757507,211.664124,396.242737,1339.081909,271.847107,479.669556,1116.962402,255.227951,494.051727,1040.550659,148.969238,484.531952,922.243713,122.843491,462.545319,832.019836,142.828888,525.893677,827.183533,81.207420,485.766418,739.201355,136.207428,127.189995,920.177673,139.531509,372.748016,913.216125,353.965729,174.894394,1003.327026,356.898163,291.492462,1008.061401,235.767471,43.010456,723.473083,300.667267,98.264603,446.386322,301.443726,72.289749,297.211761,293.289307,78.783768,77.087395,347.757629,116.668518,31.256723,134.651123,99.413261,39.092018,246.315659,457.104858,664.937500,290.401001,424.048828,459.618896,314.388367,439.973694,320.417023,311.385315,432.937653,71.517372,356.514801,395.039948,29.676950,143.294678,428.749725,38.442261
261,0,138.458511,180.679077,1567.495972,150.511017,316.056702,1551.103394,311.852112,187.325790,1486.575562,317.254730,278.377716,1485.894287,307.766052,240.337738,1371.083130,352.864319,232.413971,1155.823242,158.891312,230.888000,1313.811401,65.143074,230.450882,1146.386597,340.099518,312.414154,1290.968384,202.339233,69.624542,1349.050659,231.800064,-7.376890,1204.232422,226.788925,-12.971545,1035.130981,113.947746,5.241603,908.023987,99.877556,41.144325,829.877686,108.463806,-21.435574,823.167297,63.004269,27.132664,742.339783,211.102005,396.251099,1339.228516,270.987427,479.128296,1117.097778,255.158691,494.435059,1040.876099,148.516205,484.897491,922.981201,121.520042,462.196167,833.332458,142.032410,525.946167,827.938904,79.688187,485.714600,740.391907,137.307907,127.350479,920.212158,140.279785,372.792755,912.798096,354.769287,175.137039,1003.602722,357.563324,291.707550,1008.392212,236.188263,42.759319,723.573120,299.478729,99.603455,445.821106,300.610413,72.207123,297.474365,292.886993,78.606094,77.064133,347.716461,116.765221,31.396854,134.569000,99.474907,39.090061,246.558899,457.130737,664.448853,290.071198,423.645721,459.661194,313.768768,439.705627,320.393494,311.287811,432.974121,71.521812,356.721222,395.386353,29.616772,143.688568,429.318665,39.010040
262,0,137.672653,180.592606,1567.667358,149.634262,316.017303,1551.277466,311.005219,187.412827,1486.878906,316.495148,278.474976,1486.294434,307.121124,240.524933,1371.643433,352.971649,232.522614,1156.470459,158.491455,230.892288,1313.789673,64.957466,230.184128,1146.203247,339.591522,312.535889,1291.519775,201.780853,69.578125,1349.301636,231.842285,-7.528706,1204.535278,227.032059,-14.117871,1035.857178,113.374283,5.194577,909.084290,98.633995,40.200359,830.346130,106.943428,-21.424664,824.231689,61.236195,27.603237,744.092224,210.461716,396.304291,1339.435791,270.979401,479.577484,1117.623535,254.956039,494.843719,1041.194580,147.754837,485.149445,923.812744,120.477173,462.380615,833.939392,140.725708,525.974976,828.594788,78.277000,485.490753,741.258179,138.425995,127.428040,920.367004,141.558990,372.949951,912.604004,355.673370,175.398026,1003.869324,358.426483,291.931763,1008.823059,236.773834,42.363735,723.829407,298.021423,100.846916,445.322205,299.717590,72.261375,297.557617,292.624512,78.705399,77.127037,347.642883,116.825989,31.474884,134.469589,99.576561,38.978455,246.866043,457.477783,664.909424,289.025299,423.333435,459.173431,312.997955,439.448639,320.296082,311.216675,433.030457,71.536842,356.477722,395.073608,29.641006,143.342499,428.739044,38.521458
263,0,136.684891,180.451279,1567.764404,148.512207,315.859894,1551.424683,310.131958,187.499985,1487.012207,315.576508,278.491577,1486.553345,306.391479,240.702408,1372.157227,352.959473,232.770187,1157.295410,157.942947,230.938644,1313.716187,65.189148,230.280212,1145.788208,338.978455,312.653351,1292.129883,201.518570,69.706726,1349.176636,231.881516,-7.691343,1204.907593,226.980667,-14.449323,1036.012939,112.236542,4.797616,910.322571,96.827637,41.155148,832.791443,104.991615,-21.360857,825.431519,58.379620,27.788860,745.751526,209.711411,396.461548,1339.717163,271.084961,480.182159,1118.228271,254.691330,495.397278,1041.699829,147.075562,485.325134,924.682800,119.332405,462.131592,834.803589,139.602341,526.085510,829.274170,76.530296,485.417053,742.536499,139.784424,127.701523,920.184021,143.058685,372.961548,912.751465,356.682007,175.524292,1004.466797,359.288239,292.154633,1009.277954,237.330673,42.278801,724.028564,296.723053,101.403183,444.601959,298.498322,72.437706,297.539124,292.350586,78.687912,77.273865,347.578278,116.891792,31.627428,134.426682,99.698296,38.858315,247.169189,457.744446,664.856201,288.246185,423.220642,459.203491,312.085907,439.292084,320.255341,311.133118,433.027069,71.517685,356.458069,395.041718,29.657709,143.333664,428.737579,38.588760
264,0,135.829300,180.485687,1567.845825,147.568512,316.081848,1551.620361,309.137939,187.538223,1487.069336,314.554321,278.619080,1486.752563,305.570618,240.789520,1372.640381,353.011505,232.948654,1158.064331,157.388046,230.966751,1313.799072,65.854935,230.728088,1145.567749,338.424011,312.780914,1292.828613,200.879257,69.885750,1349.220703,231.820374,-7.806013,1205.311768,226.873459,-14.971663,1036.264771,111.214241,4.557361,911.612610,94.960533,41.425163,834.064636,103.270500,-20.839916,826.576172,55.693783,28.166323,747.744324,208.814011,396.562439,1339.895508,270.689606,480.431763,1118.619995,254.438126,496.043457,1042.209351,146.355011,485.499939,925.677124,118.015656,462.029205,836.190979,138.247162,526.467651,830.454529,74.497383,485.316162,744.197266,141.157745,127.820015,920.015503,144.247620,372.967407,912.173645,357.646332,175.710922,1004.804138,360.374542,292.416412,1009.837524,238.016434,42.038601,724.278015,295.651581,100.780952,444.701843,297.216248,72.789520,297.296997,292.059601,78.886406,77.191971,347.483032,116.932281,31.688015,134.274002,99.568367,38.712379,247.547653,458.073425,664.820496,287.089935,423.064484,459.004211,310.886688,438.993011,319.944489,310.992432,433.038788,71.530968,356.476318,395.049652,29.667233,143.706894,429.231354,39.123299
265,0,134.873016,180.546799,1568.011230,146.513687,316.300018,1551.805908,307.977234,187.558273,1487.051514,313.361542,278.593903,1486.731323,304.400116,240.817505,1373.181152,353.037323,233.158539,1159.018677,156.700073,230.985931,1313.643188,66.077583,230.652512,1145.186035,337.584808,312.945404,1293.580933,199.875031,70.192192,1349.323608,231.723251,-7.880092,1205.685791,226.826614,-15.536396,1036.522461,110.137390,4.340760,912.928894,92.906982,41.286495,835.919006,101.447807,-20.759909,827.949463,52.869846,28.765278,749.480774,207.815536,396.511505,1339.833374,270.262970,480.892670,1119.175537,254.125381,496.722137,1042.671143,145.459808,485.909302,926.485168,116.707024,462.292816,837.546326,136.678772,526.287476,831.452698,72.402802,484.805969,745.693054,142.870697,128.122803,919.725159,145.750534,372.993896,911.842346,358.844330,175.881760,1005.498901,361.719543,292.734131,1010.505676,238.974655,41.930828,724.511658,293.861542,101.620178,444.122589,295.782471,72.558876,297.181793,291.741364,79.061882,77.259178,347.407043,117.051659,31.852945,134.222305,99.623222,38.657692,247.965576,458.464935,664.841919,286.015228,422.923096,458.438812,309.301758,438.294373,319.447296,310.872345,433.022430,71.516006,356.463409,395.048492,29.681931,143.717880,429.467194,39.135406
