,,Group 3 S:LFHD,,,Group 3 S:RFHD,,,Group 3 S:LBHD,,,Group 3 S:RBHD,,,Group 3 S:C7,,,Group 3 S:T10,,,Group 3 S:CLAV,,,Group 3 S:STRN,,,Group 3 S:RBAK,,,Group 3 S:LSHO,,,Group 3 S:LUPA,,,Group 3 S:LELB,,,Group 3 S:LFRM,,,Group 3 S:LWRA,,,Group 3 S:LWRB,,,Group 3 S:LFIN,,,Group 3 S:RSHO,,,Group 3 S:RUPA,,,Group 3 S:RELB,,,Group 3 S:RFRM,,,Group 3 S:RWRA,,,Group 3 S:RWRB,,,Group 3 S:RFIN,,,Group 3 S:LASI,,,Group 3 S:RASI,,,Group 3 S:LPSI,,,Group 3 S:RPSI,,,Group 3 S:LTHI,,,Group 3 S:LKNE,,,Group 3 S:LTIB,,,Group 3 S:LANK,,,Group 3 S:LHEE,,,Group 3 S:LTOE,,,Group 3 S:RTHI,,,Group 3 S:RKNE,,,Group 3 S:RTIB,,,Group 3 S:RANK,,,Group 3 S:RHEE,,,Group 3 S:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
262,0,183.790771,190.392517,1572.390869,200.667572,324.587402,1551.328735,357.070984,187.500092,1491.440186,365.813721,278.466888,1487.705811,351.717926,239.310715,1368.121582,387.947235,231.293076,1155.071533,200.555389,233.691833,1321.754639,99.178200,235.122986,1161.524414,383.187805,311.484161,1290.335205,246.555908,68.626099,1354.974365,271.867462,-2.991004,1209.923950,287.575470,-16.590014,1046.050415,200.609299,-32.445877,902.069214,195.787079,-9.413173,819.122375,217.774826,-66.919800,820.963135,174.990570,-41.594261,733.580872,260.714233,399.355286,1342.941650,321.075165,479.224609,1122.310913,308.525909,495.029358,1047.515137,223.260666,504.425659,915.631287,213.129913,491.470886,819.741943,237.904739,553.571167,824.432129,192.891037,526.589111,723.060486,163.589828,132.781387,917.736572,166.632355,375.330994,909.903442,382.827911,177.836487,1000.928894,387.072052,296.849884,1005.828979,262.885956,49.043209,716.709778,312.049469,106.771957,443.081207,317.385162,79.325867,295.198853,320.746033,87.762787,77.796585,377.487732,126.119987,32.278664,164.505249,103.948593,38.767399,263.568237,461.709259,663.716980,297.608917,424.833191,456.612518,325.306976,440.115631,318.184509,337.673218,431.211639,71.708435,380.616943,389.215240,31.054323,169.269943,439.561554,36.366848
263,0,183.356827,190.724274,1572.283203,200.435013,324.702698,1551.306641,356.830994,187.563538,1491.481079,365.540070,278.500763,1487.718140,351.500153,239.346298,1368.176025,387.912933,231.340942,1155.136719,200.844666,233.273499,1321.637695,99.161453,235.138229,1161.435181,383.058533,311.465332,1290.396240,246.403381,68.519928,1354.866577,271.894440,-3.197314,1209.988281,287.870453,-16.592617,1046.138306,201.251801,-32.702644,901.967651,196.294418,-9.660247,818.930908,218.484177,-67.208107,820.860474,176.073547,-41.992943,733.415344,260.557648,399.419373,1342.910767,321.298828,479.535553,1122.404175,308.479187,495.051422,1047.503174,223.564117,504.139435,915.417480,213.296036,491.766205,819.504272,238.096359,553.603516,824.382324,193.040314,526.836243,723.038818,163.655807,132.761673,917.738770,166.768707,375.363281,909.860535,382.910889,177.759506,1000.886536,387.157654,296.946045,1005.856750,262.892944,48.927959,716.584412,312.072815,106.745171,443.061981,317.903625,79.710159,295.310883,320.829285,88.245682,77.886017,377.472565,126.128075,32.272041,164.537308,103.906181,38.795181,263.718750,461.621552,663.812500,297.679993,424.805695,456.664429,325.264832,439.765839,318.055054,337.634949,431.216522,71.699341,380.605865,389.200317,31.049799,169.290863,439.568024,36.393036
264,0,183.272614,190.542557,1572.338135,200.219238,324.801849,1551.320190,356.480499,187.674438,1491.524414,365.309448,278.573151,1487.752441,351.285645,239.386658,1368.202148,387.920654,231.367264,1155.219238,200.658524,233.123917,1321.601807,99.151199,235.169464,1161.156616,382.945831,311.537781,1290.407837,246.285400,68.542221,1354.880981,272.037170,-3.269626,1210.015747,287.906830,-16.098425,1045.938232,201.773605,-32.841469,901.856140,196.785248,-10.201030,818.972900,219.285660,-67.663605,820.762878,176.606171,-42.580605,733.303040,260.415619,399.455688,1342.873901,321.135071,479.563538,1122.370483,308.560394,495.316559,1047.682251,223.565475,504.303345,915.443237,213.260437,491.820221,819.480347,238.187042,553.528809,824.146790,192.970703,526.983887,723.042175,163.810379,132.812195,917.680237,166.895721,375.368896,909.829407,383.031860,177.839996,1000.905151,387.253021,296.985657,1005.843994,263.099854,48.863560,716.603088,312.186829,106.673378,443.019653,317.878754,79.791908,295.299225,320.810150,87.907318,77.850143,377.445770,126.119080,32.264023,164.464630,104.027573,38.823620,263.855927,461.791351,663.890320,297.737701,425.035736,456.698547,325.223816,439.684814,318.024445,337.642181,431.243408,71.682533,380.606354,389.168396,31.040094,169.577530,440.007050,36.730946
265,0,182.990051,190.483948,1572.348267,199.889099,324.854462,1551.313843,356.158783,187.685394,1491.516724,365.023224,278.593750,1487.798828,351.068512,239.434738,1368.239868,387.925812,231.477158,1155.310303,200.215805,234.012207,1321.744385,99.127975,235.258301,1161.133667,382.792053,311.542114,1290.486450,246.100037,68.483543,1354.858643,272.115692,-3.400887,1209.960327,288.073853,-16.105299,1045.955933,202.082642,-33.048935,901.782898,197.290329,-10.594707,818.869507,219.728561,-67.808167,820.711243,177.371033,-42.905308,733.208923,260.280518,399.468628,1342.818237,320.916321,479.638885,1122.403442,308.217163,495.194458,1047.563965,223.286621,504.287781,915.334900,213.085785,492.019989,819.479675,238.050491,553.733765,824.225464,192.934113,527.022339,723.022461,163.939835,132.809814,917.719177,167.474030,375.489380,910.514465,383.169403,177.927719,1000.953552,387.355560,297.052765,1005.822998,263.186768,48.866028,716.541687,312.191559,106.708107,442.980530,317.976105,79.777969,295.307404,320.827820,88.098114,77.893173,377.420624,126.110046,32.248463,164.538284,103.938957,38.812027,263.944611,461.359406,663.886780,297.746826,424.664001,456.651520,325.239655,439.784424,318.067230,337.627625,431.279388,71.698769,380.637848,389.185394,31.027430,169.271957,439.596710,36.434505
266,0,182.508240,190.469421,1572.330811,199.650314,324.966583,1551.277466,355.884857,187.720184,1491.561646,364.755463,278.681641,1487.835938,350.836670,239.161972,1368.144043,387.927429,231.501068,1155.421265,200.049866,234.039658,1321.720459,99.191452,235.280136,1161.059937,382.651733,311.730804,1290.511230,245.975525,68.508369,1354.881348,271.881073,-3.237275,1209.889526,288.197723,-16.081135,1045.981323,202.380371,-33.156506,901.720703,197.688065,-10.804540,818.746643,220.062943,-67.886070,820.699402,178.068726,-42.995892,733.045288,260.088135,399.463104,1342.775513,320.659973,479.655121,1122.363770,308.126038,495.331116,1047.677856,222.978424,504.269470,915.330139,212.765366,492.234955,819.260986,237.766907,553.623047,824.178223,192.759521,527.034973,723.034119,164.121063,132.920776,917.718262,167.660233,375.459045,910.518738,383.344818,178.053513,1000.894409,387.490173,297.088348,1005.853882,263.345428,48.732101,716.545044,312.208618,106.814148,442.867523,317.886414,79.720406,295.272186,320.856781,88.001465,77.906731,377.463379,126.116974,32.275444,164.520859,104.014534,38.832462,264.023834,461.485107,663.841125,297.746643,424.849945,456.562225,325.216156,439.792206,318.017731,337.616058,431.224365,71.744392,380.624512,389.194031,30.994436,169.270554,439.585358,36.438702
267,0,182.208603,190.499741,1572.325073,199.352417,325.058777,1551.283569,355.539429,187.725311,1491.639771,364.436859,278.704987,1487.892212,350.676483,239.542969,1368.317749,387.927002,231.565460,1155.512207,199.878494,234.082169,1321.697266,99.191193,235.345352,1160.906982,382.478699,311.814178,1290.618164,245.920914,68.565414,1354.459473,271.769958,-3.207345,1209.801392,288.312256,-16.021822,1046.003540,202.525040,-33.223125,901.692078,198.148239,-10.824827,818.655396,220.310776,-67.954010,820.644104,178.631012,-43.063782,732.979675,259.853119,399.484894,1342.756714,320.365234,479.799255,1122.354736,307.644562,495.260651,1047.508057,222.535370,504.173706,915.392334,212.397507,491.989868,819.136658,237.339478,553.659424,824.153259,192.414734,526.933838,723.076233,164.242767,132.825729,917.609863,167.930023,375.464050,910.429138,383.494934,177.957840,1000.882141,387.632629,297.078918,1005.884155,263.480835,48.629642,716.542664,312.286499,106.715912,442.877167,317.481842,79.448112,295.091949,320.892517,88.077217,77.881203,377.469879,126.105591,32.261955,164.443451,103.946503,38.807178,264.124359,461.465759,663.932251,297.767609,424.890747,456.609802,325.150238,439.779297,317.981842,337.604767,431.273499,71.690468,380.619202,389.211975,30.964176,169.279541,439.595093,36.422966
268,0,181.814056,190.352646,1572.331299,199.076752,325.162109,1551.229370,355.371338,187.769348,1491.682251,364.113556,278.759216,1487.946899,350.397644,239.817078,1368.290039,387.897827,231.584885,1155.623169,199.686966,234.074249,1321.606323,99.386406,235.731186,1160.635498,382.257111,311.837921,1290.683472,245.704346,68.665443,1354.654663,271.765991,-3.342698,1210.034180,288.490997,-16.456425,1046.211792,202.618683,-33.271469,901.690918,198.347870,-10.802201,818.584473,220.481186,-67.942871,820.639160,178.849670,-43.055267,732.919006,259.556305,399.516235,1342.716797,319.939545,479.613525,1122.254639,307.455322,495.497253,1047.659058,221.910294,503.913818,915.378235,211.914825,491.906311,819.316895,236.834473,553.660706,824.197144,191.820343,526.963013,723.172119,164.475983,132.933655,917.534851,168.130264,375.379456,910.424988,383.644714,178.015076,1000.909546,387.805359,297.075653,1005.910278,263.481293,48.667622,716.429688,312.876312,106.346359,442.530365,317.884552,79.774750,295.267609,320.900299,88.064713,77.945351,377.475800,126.096069,32.235092,164.545425,103.975067,38.805916,264.158722,461.463806,664.004578,297.722565,424.949036,456.638428,325.125977,439.844147,318.001343,337.588654,431.318817,71.695595,380.636871,389.230103,30.966377,169.283783,439.597290,36.442265
269,0,181.457550,190.446259,1572.265137,198.734695,325.236450,1551.217285,355.166138,187.816254,1491.766724,363.818085,278.834137,1488.034058,350.228943,239.781113,1368.455811,387.843994,231.586166,1155.744141,199.449753,234.079498,1321.548706,99.149696,235.417999,1160.446655,382.007965,311.967590,1290.784790,245.587738,68.871750,1354.442505,271.661407,-3.348481,1210.028198,288.421936,-16.380703,1046.203125,202.621780,-33.244572,901.635742,198.298737,-10.766099,818.570251,220.537720,-67.921722,820.614624,178.934967,-42.946674,732.767090,259.245544,399.545868,1342.735107,319.249207,479.425507,1122.156372,306.439880,495.018524,1047.532715,221.509354,503.876282,915.500854,211.296677,491.660217,819.512939,236.226593,553.282227,824.269287,190.977524,526.775574,723.307068,164.652588,132.865311,917.554016,168.323181,375.388855,910.279602,383.823669,177.935608,1000.974792,387.992004,297.060364,1005.979797,263.714661,48.734798,716.490417,312.814117,106.539734,442.339447,317.909698,79.676987,295.266479,320.850220,87.915123,77.775986,377.475677,126.069382,32.208874,164.443588,103.907822,38.749142,264.167389,461.639679,664.049622,297.651703,425.185150,456.639923,325.098816,439.929443,318.053284,337.580414,431.307953,71.653206,380.638580,389.226776,30.955841,169.286804,439.576843,36.422226
270,0,181.099045,190.575684,1572.279785,198.343689,325.323242,1551.207886,354.754272,187.902161,1491.855103,363.492767,278.889679,1488.144775,349.882721,239.869507,1368.516235,387.811554,231.664261,1155.861694,199.243698,234.195724,1321.490601,99.051201,235.374237,1160.082275,381.753815,312.166077,1290.867554,245.351868,68.929214,1354.447144,271.441010,-3.247813,1209.973022,288.289948,-16.344006,1046.187500,202.508896,-33.121010,901.621155,198.250946,-10.643353,818.460938,220.510452,-67.903252,820.595825,178.842438,-42.814415,732.712769,258.907013,399.512390,1342.647583,318.873871,479.781067,1122.225220,305.950531,494.964630,1047.415161,221.044159,503.892792,915.519226,210.706161,491.156891,819.406494,235.803040,553.417419,824.474487,190.173050,526.305969,723.319519,164.891998,132.785187,917.532593,168.549164,375.431671,910.265503,383.939880,177.901764,1001.064087,388.136566,297.047485,1006.042725,263.965576,48.729008,716.549683,312.792999,106.508781,442.357483,317.949524,79.770164,295.244812,320.921967,88.114365,77.899261,377.468201,126.063362,32.208710,164.519470,103.968109,38.790417,264.225647,461.354614,663.895386,297.515228,424.867737,456.540924,325.043884,439.960419,318.008942,337.647614,431.423737,71.789246,380.637665,389.231323,30.950943,169.611511,440.044952,36.825550
271,0,180.789856,190.641998,1572.225342,197.994675,325.458832,1551.244873,354.395233,188.039520,1491.966309,363.198792,278.964874,1488.217285,349.620453,239.943588,1368.590332,387.784058,231.806458,1155.998047,199.006866,234.248169,1321.388184,98.977493,234.903931,1160.159912,381.529266,312.284882,1291.012207,245.100922,69.019928,1354.459229,271.292694,-3.273272,1210.012085,288.095795,-16.195440,1046.116943,202.291916,-32.962997,901.594482,197.646576,-10.325811,818.456482,220.271103,-67.701500,820.562439,178.601669,-42.587021,732.672607,258.590576,399.570374,1342.684204,318.409393,480.052246,1122.291382,305.409454,494.980743,1047.608887,220.446060,503.814575,915.649719,209.891907,490.632294,819.337952,234.517685,552.940796,824.386963,189.039505,525.403992,723.190002,165.114243,132.812790,917.535645,168.759354,375.364929,910.154053,384.173615,177.697876,1001.231323,388.296265,297.076691,1006.126282,264.239838,48.722824,716.728394,312.459961,106.520515,442.772552,317.975739,79.723587,295.248657,320.857971,88.063927,77.781311,377.513092,126.068054,32.209347,164.493759,103.905617,38.824844,264.404633,461.379639,663.872559,297.499573,424.860474,456.573364,325.011810,439.981201,317.967896,337.666870,431.470886,71.794167,380.613434,389.259155,30.953617,169.294418,439.615356,36.439339
272,0,180.490494,190.692688,1572.232056,197.460037,325.451080,1551.190796,353.654816,188.219666,1492.146240,362.871216,279.009796,1488.268799,349.358612,240.025864,1368.727173,387.704865,231.847763,1156.135498,198.787704,234.277710,1321.318359,98.903328,235.014954,1159.928955,381.217377,312.364594,1291.053955,244.764099,69.062241,1354.547241,270.986359,-3.247156,1209.954834,287.777496,-16.026766,1046.062500,201.979416,-32.779957,901.596680,197.352844,-9.927913,818.564758,219.824707,-67.327568,820.526855,178.243347,-42.284519,732.727417,258.236755,399.554749,1342.648560,318.179321,480.195984,1122.279419,304.714569,494.941681,1047.447021,219.603973,503.516724,915.645691,209.006424,490.344086,819.193542,233.512115,552.758545,824.448181,187.923080,525.190979,723.389038,165.360367,132.743546,917.450134,169.053055,375.342773,910.119080,384.248199,177.861023,1001.358276,388.911194,297.293945,1006.279114,264.562622,48.749115,716.806152,312.870239,106.292030,442.446625,317.966705,79.659348,295.315094,321.021027,87.892929,77.989914,377.503967,126.036736,32.186104,164.539230,103.905182,38.811562,264.564270,461.681244,663.812744,297.464661,425.129730,456.568787,325.021210,439.765350,317.995117,337.671539,431.460358,71.793457,380.629211,389.259216,30.973507,169.286636,439.611755,36.427074
273,0,180.138458,190.820969,1572.202148,197.116302,325.499268,1551.201172,353.570618,188.292694,1492.082886,362.528442,279.109955,1488.331909,349.065735,240.096130,1368.809082,387.668976,232.026093,1156.297974,198.851273,233.473190,1321.062866,98.746506,235.233841,1159.596802,381.013641,312.504700,1291.202148,244.563187,69.203346,1354.626221,270.992584,-3.444705,1210.139282,287.398865,-15.821449,1045.958252,201.605026,-32.521893,901.578613,196.800644,-9.624827,818.465881,219.353943,-66.968338,820.553528,177.675369,-41.801453,732.698181,257.864960,399.570068,1342.624512,317.436951,480.080841,1122.098999,304.509949,495.415802,1047.492920,218.458069,502.738403,915.670715,207.894852,490.141235,819.363037,232.516861,552.237732,824.613342,186.628693,524.879028,723.446594,165.581161,132.792160,917.106873,169.275208,375.373596,909.956055,384.368256,177.832672,1001.391907,388.628387,297.078766,1006.375305,265.043762,48.613071,716.919556,312.821381,106.370300,442.372253,318.000824,79.661667,295.315063,320.954285,88.053413,77.885452,377.478577,126.049995,32.200253,164.633286,103.890106,38.797863,264.782776,461.684174,663.792725,297.488495,425.100342,456.604248,325.075470,439.931763,318.020599,337.605438,431.369537,71.680374,380.643646,389.288177,30.938499,169.587799,440.040924,36.773296
274,0,179.782120,190.913513,1572.206665,196.734421,325.399048,1551.142822,353.223724,188.348450,1492.102173,362.169189,279.163971,1488.377686,348.731110,240.215347,1368.878296,387.570160,232.183044,1156.467529,198.566681,233.508163,1321.001953,98.677094,235.269424,1159.477051,380.776398,312.662445,1291.343750,244.194534,69.400215,1354.814819,270.610168,-3.226267,1209.934937,286.907990,-15.326131,1045.752563,201.059616,-32.214672,901.565430,196.355713,-9.213254,818.415100,218.886337,-66.677185,820.577087,176.785019,-41.558487,732.803833,257.458282,399.659271,1342.651489,316.742615,480.132935,1122.031616,303.831512,495.183594,1047.646484,217.570206,502.539978,915.726501,206.733673,489.802673,819.516235,231.593704,552.057129,824.724304,185.271027,524.569824,723.661682,165.821655,132.762283,917.234436,169.569702,375.261047,909.854858,384.557556,177.869293,1001.654053,389.169708,297.278595,1006.520752,265.356598,48.682663,716.886780,312.538025,106.375992,442.759827,318.087982,79.115189,295.169647,321.025879,88.053406,77.961487,377.490997,126.037178,32.205593,164.565811,103.925850,38.754787,265.020386,461.587769,663.646545,297.531464,424.971649,456.513092,325.092712,439.802063,318.065338,337.690704,431.467651,71.793098,380.631531,389.277344,30.964657,169.289719,439.622925,36.435753
275,0,179.409134,191.142014,1572.136108,196.280869,325.304138,1551.146851,352.884521,188.385208,1492.143311,361.825348,279.245544,1488.410767,348.455475,240.375748,1368.975586,387.436340,232.289886,1156.593872,198.314850,233.503174,1320.817017,98.446655,235.178635,1159.236694,380.399780,312.827942,1291.509766,243.921432,69.465187,1354.805664,270.560852,-3.407354,1210.167114,286.600494,-15.563264,1045.779297,200.375290,-31.835184,901.640991,195.722412,-8.754333,818.613831,218.099747,-66.291138,820.569946,175.769073,-41.177418,732.910645,256.966034,399.666412,1342.648438,315.893524,480.074585,1121.936890,303.120880,494.963867,1047.457397,216.719055,502.602570,916.041931,205.404587,489.503265,819.637329,229.965103,551.366699,824.661560,183.586487,524.000488,723.829529,166.045120,132.659485,917.220642,169.792923,375.331238,909.745056,384.670990,177.897491,1001.822449,389.189636,297.225128,1006.637329,265.707214,48.723293,716.962769,312.472992,106.413582,442.687653,318.024353,79.524696,295.279510,320.986572,87.852364,77.907112,377.520355,126.042931,32.226170,164.575058,103.907158,38.794243,265.313446,461.869659,663.724060,297.629883,425.221222,456.646057,325.188324,439.731384,318.097137,337.688171,431.463074,71.781357,380.626068,389.287140,30.918312,169.266571,439.644928,36.457298
276,0,179.088882,191.050903,1572.155640,195.867722,325.268616,1551.150635,352.601837,188.484573,1492.213135,361.492004,279.368927,1488.456055,348.264160,240.478882,1369.098389,387.275879,232.370758,1156.828491,198.038589,233.532135,1320.622070,98.193398,235.049088,1159.135986,380.109406,313.022095,1291.684937,243.608109,69.496758,1354.606201,270.285675,-3.412108,1210.285522,286.136749,-15.466988,1045.734253,199.739838,-31.398018,901.687012,194.918671,-8.321024,818.805969,217.262436,-65.829651,820.507080,175.032364,-40.506966,732.959656,256.524658,399.698914,1342.651733,315.473480,480.592560,1122.069580,302.364349,495.107361,1047.440552,215.565521,502.092590,916.186340,204.144348,489.246490,819.655273,228.635345,550.922852,824.670166,182.042755,522.549316,723.708740,166.334091,132.694809,917.103027,170.077286,375.369934,909.680847,384.878693,177.687134,1002.273071,389.196411,297.195801,1006.769531,266.012512,48.809273,716.882080,312.604797,106.355698,442.798065,318.083862,79.468468,295.312805,321.022186,88.032219,77.987907,377.522491,126.047684,32.208721,164.501312,103.805237,38.534454,265.619171,461.815338,663.653076,297.740906,425.134552,456.630310,325.291412,439.753357,318.146088,337.716370,431.458344,71.772774,380.647583,389.295074,30.945379,169.276413,439.660309,36.456566
277,0,178.874710,191.064590,1572.236206,195.556808,325.301025,1551.188721,352.344330,188.588058,1492.179810,361.127747,279.403717,1488.493652,347.992065,240.568649,1369.152588,387.164612,232.536301,1156.939453,197.338654,233.947418,1320.694458,98.005447,234.976791,1159.021484,379.881836,313.139984,1291.798828,243.412689,69.665253,1354.711426,269.662079,-3.194947,1210.324829,285.628418,-15.369669,1045.676514,198.811737,-30.854956,901.733276,194.000122,-8.082171,818.773315,216.145523,-65.065819,820.583130,173.768280,-39.697224,733.096924,256.024872,399.975006,1342.908081,314.523407,480.327362,1121.842773,301.602142,495.163513,1047.459229,214.064224,501.578674,916.078613,202.722946,488.289276,819.926819,226.988190,550.297424,824.618713,180.124268,521.785828,723.931152,166.479324,132.512955,917.181702,170.211182,375.357849,909.579773,384.970062,177.873306,1002.506592,389.163025,297.163483,1006.912720,266.405487,48.894085,716.948547,312.671509,106.197174,442.754211,318.117218,79.313705,295.419006,320.950684,88.054314,77.913750,377.495850,126.018478,32.178741,164.560135,103.874687,38.727680,265.900757,461.672791,663.586731,297.827942,424.959717,456.619293,325.418121,440.043762,318.285736,337.637695,431.356140,71.674316,380.629822,389.292236,30.943010,169.281845,439.629700,36.418350
278,0,178.603943,190.965195,1572.255981,195.190948,325.347687,1551.231445,352.092773,188.736038,1492.274658,360.819946,279.526733,1488.573364,347.537781,241.071136,1369.190796,386.985107,232.597092,1157.109619,197.098450,233.996536,1320.667847,98.048309,235.225403,1158.728027,379.677460,313.346344,1291.906860,243.187500,69.757423,1354.706543,269.130615,-2.738639,1210.347046,285.140015,-15.184298,1045.566040,197.902466,-30.362873,901.812561,192.846008,-7.971437,818.788513,215.078262,-64.653778,820.669861,172.353424,-38.908604,733.221375,255.670044,399.810516,1342.777710,313.919464,480.534698,1121.804688,300.836121,495.191223,1047.385376,213.123795,501.235474,916.204834,201.358643,487.533997,820.182373,225.399124,549.752686,824.447876,178.295242,521.170776,724.177002,166.760315,132.548340,916.999878,170.017960,374.957275,909.195801,385.084686,177.982208,1002.517944,389.082184,297.171661,1007.043945,267.010040,48.931469,717.048767,312.758850,106.344658,442.839447,318.159546,79.299744,295.484772,321.010071,88.035446,78.034142,377.507904,125.997993,32.222729,164.564240,103.811340,38.765575,266.350586,461.768066,663.641602,298.083130,425.022705,456.729309,325.610107,439.951050,318.336273,337.677032,431.374420,71.704117,380.646729,389.302216,30.979847,169.311844,439.669128,36.454224
279,0,178.290543,190.940140,1572.273193,194.901062,325.399780,1551.247559,351.347565,189.025635,1492.342651,360.542023,279.681458,1488.650024,347.435608,240.885574,1369.318970,386.867096,232.721649,1157.206055,196.889297,233.919357,1320.404907,97.878799,235.150253,1158.530396,379.418335,313.494629,1292.008423,242.887558,69.816574,1354.896118,268.781219,-2.620486,1210.361206,284.568970,-14.963642,1045.485596,196.841415,-29.759882,901.932861,191.490387,-6.535210,819.142517,213.712723,-63.974903,820.512878,170.799698,-37.903889,733.382507,255.310928,399.872040,1342.769653,313.175964,480.622925,1121.736694,299.977264,495.359985,1047.409668,211.838394,500.735809,916.439148,199.792984,486.779510,820.438538,223.828049,549.430481,824.349121,176.244019,520.412964,724.520630,166.923798,132.343307,917.060913,170.561768,375.197021,909.382874,385.181915,178.034241,1002.633240,388.996704,297.163086,1007.148987,267.559021,48.810715,717.143799,312.914856,106.348190,442.925659,318.153656,79.271904,295.529877,321.105072,87.973160,78.024834,377.544678,126.009163,32.198627,164.591248,103.758827,38.783855,266.923157,461.870239,663.546082,298.460999,425.092621,456.689209,325.835602,440.116089,318.407654,337.802582,431.528015,71.787224,380.684784,389.295166,30.947128,169.307388,439.659668,36.432388
280,0,178.002899,190.991409,1572.210938,194.640823,325.415405,1551.227905,351.534943,188.920807,1492.525024,360.268921,279.808472,1488.750488,347.208221,241.024597,1369.352051,386.758789,232.773865,1157.267700,196.682297,233.946487,1320.302368,97.387817,234.907852,1158.282837,379.131958,313.650421,1292.023804,242.715439,70.083603,1354.783081,268.154999,-2.121291,1210.237671,283.976532,-14.730287,1045.336060,195.710373,-29.264153,902.090576,190.448105,-5.926595,819.377747,212.110229,-63.611134,820.589050,169.095947,-36.958851,733.592651,254.892075,399.896759,1342.828735,312.231628,480.632294,1121.622192,299.073547,495.366028,1047.303223,210.555267,500.205872,916.579834,198.121262,486.164337,820.680603,221.716248,548.416565,824.380310,174.290207,519.346985,724.735168,166.987961,132.242569,917.053467,170.425903,374.939148,908.983887,385.270813,178.035675,1002.854919,388.898315,297.036865,1007.184509,267.835876,48.832394,717.150757,313.109589,106.301826,443.002045,318.330536,79.232704,295.629913,321.087219,88.046829,78.084549,377.547394,125.977562,32.167374,164.609177,103.825943,38.774490,267.282074,462.369507,663.708923,298.625244,425.559509,456.907288,326.064453,439.746490,318.366974,337.747803,431.424530,71.680954,380.669525,389.331207,30.879757,169.581833,440.015930,36.736149
281,0,177.784729,190.990250,1572.186279,194.395615,325.442108,1551.193970,351.344666,189.122910,1492.680298,360.034180,280.005341,1488.901489,347.086029,241.134735,1369.420288,386.652466,232.960068,1157.438477,196.485291,233.957947,1320.262329,97.166862,234.879791,1158.214233,378.847076,313.832825,1292.107788,242.593460,70.215492,1354.757935,267.697418,-1.843192,1210.191895,283.224609,-14.295836,1045.146606,194.574982,-28.612684,902.245239,188.563248,-4.464204,819.632202,210.668060,-62.741459,820.498962,167.247391,-36.072891,733.856628,254.541397,399.926666,1342.882202,311.378387,480.668213,1121.545654,298.226501,495.390594,1047.223267,209.273178,499.776855,916.703796,196.362839,485.695801,821.017029,219.666626,547.925354,824.453674,172.037445,518.599487,725.335327,167.157166,132.087753,916.985107,170.683426,374.946747,908.956848,385.341614,178.039352,1002.941040,388.803314,297.105377,1007.376343,268.164459,48.792290,717.216187,313.337860,106.341637,443.083771,318.342743,79.089050,295.673492,321.179047,87.926353,78.124359,377.529266,125.949684,32.191162,164.553879,103.848701,38.724979,267.836243,462.415802,663.720642,298.984772,425.573517,456.974304,326.355011,439.779877,318.416382,337.758423,431.435181,71.722702,380.668030,389.329803,30.891779,169.625153,440.071747,36.844685
